,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
60495,1,10731.96,116.483,,8.5,8.6484,2.3987,0.0607,239.335,0.4191,7.4345,1.7827,1.7924,17.6987,,,0.9546
60496,1,10732.28,116.71,,8.5,8.625,2.3503,0.0552,252.672,0.4503,7.4329,1.97,2.2908,17.7397,,,1.0114
60497,1,10732.61,117.059,,8.5,8.6719,2.3128,0.0473,260.715,0.4707,7.4591,2.0258,2.4274,17.7214,,,1.0456
60498,1,10732.94,117.566,,8.5,8.6719,2.2898,0.0392,273.175,0.4821,7.5256,1.9579,2.1418,17.7032,,,1.0986
60499,1,10733.27,117.664,,8.5,8.6719,2.2802,0.0337,277.188,0.4853,7.5959,1.8564,1.8732,17.6849,,,1.1157
60500,1,10733.6,117.699,,8.5,8.6719,2.2782,0.0312,279.659,0.4843,7.6301,1.8346,1.8044,17.7758,,,1.1262
60501,1,10733.92,117.814,,8.5,8.6719,2.2805,0.0306,279.536,0.4802,7.6121,1.9177,1.927,17.8668,,,1.1257
60502,1,10734.25,118.035,,8.5,8.6719,2.2845,0.0317,283.302,0.4733,7.5531,2.1237,2.3458,17.9578,,,1.1417
60503,1,10734.58,118.314,,8.5,8.6719,2.2885,0.0352,290.271,0.4696,7.4718,1.8716,1.8417,18.1999,,,1.1714
60504,1,10734.91,118.676,,8.5,8.625,2.2898,0.04,292.235,0.4688,7.3738,1.62,1.1574,18.442,,,1.1797
60505,1,10735.24,119.013,,8.5,8.625,2.2861,0.0434,293.793,0.474,7.2677,1.4462,1.0159,18.6841,,,1.1864
60506,1,10735.56,119.313,,8.5,8.625,2.2773,0.043,296.134,0.4794,7.1806,1.8178,1.7,18.8964,,,1.1963
60507,1,10735.89,119.502,,8.5,8.625,2.2666,0.0394,296.748,0.4804,7.1369,2.2522,2.5134,19.1086,,,1.1989
60508,1,10736.22,119.576,,8.5,8.625,2.2587,0.036,292.38,0.4798,7.1436,2.1831,2.2656,19.3209,,,1.1803
60509,1,10736.55,119.554,,8.5,8.625,2.2569,0.0354,290.141,0.4819,7.1783,2.1387,2.0754,19.39,,,1.1708
60510,1,10736.88,119.294,,8.5,8.625,2.2594,0.0372,289.798,0.4864,7.2185,2.1712,2.0964,19.4592,,,1.1694
60511,1,10737.21,119.045,,8.5,8.625,2.263,0.0396,290.236,0.4917,7.2494,2.2583,2.2761,19.5283,,,1.1712
60512,1,10737.53,118.807,,8.5,8.625,2.2644,0.041,293.166,0.4987,7.2645,2.232,2.1932,19.5638,,,1.1837
60513,1,10737.86,118.614,,8.5,8.625,2.2628,0.0409,295.122,0.5062,7.2665,2.2285,2.2064,19.5992,,,1.192
60514,1,10738.19,118.443,,8.5,8.625,2.2592,0.0395,296.962,0.5104,7.2699,2.3426,2.4213,19.6346,,,1.1998
60515,1,10738.52,118.29,,8.5,8.625,2.2548,0.0369,292.927,0.5058,7.2918,2.3819,2.5198,19.6701,,,1.1827
60516,1,10738.84,118.151,,8.5,8.625,2.251,0.0341,290.475,0.492,7.3196,2.332,2.3792,19.7056,,,1.1722
60517,1,10739.17,118.062,,8.5,8.625,2.2493,0.0326,290.321,0.4777,7.3203,2.2276,2.1025,19.741,,,1.1716
60518,1,10739.5,118.018,,8.5,8.625,2.2507,0.0336,288.708,0.468,7.275,2.2415,2.101,19.3621,,,1.1647
60519,1,10739.83,118.143,,8.5,8.6016,2.2533,0.0357,293.4,0.4642,7.2027,2.3487,2.303,18.9833,,,1.1847
60520,1,10740.16,118.255,,8.5,8.625,2.2536,0.0362,287.773,0.4597,7.1529,2.3861,2.3697,18.6044,,,1.1607
60521,1,10740.49,118.354,,8.5,8.625,2.2498,0.033,284.136,0.4608,7.1643,2.3764,2.3275,18.7381,,,1.1453
60522,1,10740.81,118.528,,8.5,8.625,2.2437,0.0263,279.806,0.4657,7.249,2.3566,2.2848,18.8717,,,1.1268
60523,1,10741.14,118.626,,8.5,8.625,2.2406,0.0201,278.083,0.4706,7.3674,2.4198,2.3921,19.0054,,,1.1195
60524,1,10741.47,118.616,,8.5,8.6016,2.2443,0.0192,270.905,0.4724,7.4373,2.4649,2.5277,19.159,,,1.089
60525,1,10741.8,118.484,,8.5,8.5781,2.2531,0.025,262.577,0.4653,7.3959,2.4914,2.5982,19.3125,,,1.0535
60526,1,10742.13,118.256,,8.5,8.5781,2.261,0.0337,259.235,0.4564,7.2393,2.4759,2.5641,19.4661,,,1.0393
60527,1,10742.45,117.893,,8.5,8.625,2.2611,0.0397,260.165,0.4479,7.0176,2.4369,2.4812,19.5423,,,1.0433
60528,1,10742.78,117.517,,8.5,8.625,2.2528,0.0397,260.845,0.444,6.8178,2.3723,2.3596,19.6185,,,1.0462
60529,1,10743.11,117.146,,8.5,8.625,2.2431,0.0367,267.741,0.4397,6.6994,2.3778,2.381,19.6947,,,1.0755
60530,1,10743.44,116.787,,8.5,8.625,2.2381,0.0341,264.453,0.4366,6.6722,2.3993,2.4661,19.7218,,,1.0615
60531,1,10743.77,116.516,,8.5,8.625,2.2397,0.0328,261.416,0.4379,6.72,2.3559,2.3877,19.7488,,,1.0486
60532,1,10744.09,116.285,,8.5,8.625,2.2477,0.0301,259.781,0.4442,6.8522,2.3099,2.2844,19.7759,,,1.0416
60533,1,10744.42,116.104,,8.5,8.625,2.2623,0.0238,260.195,0.449,7.106,2.2838,2.255,19.7697,,,1.0434
60534,1,10744.75,115.947,,8.5,8.6016,2.2855,0.0177,264.274,0.4471,7.4562,2.2793,2.2525,19.7636,,,1.0607
60535,1,10745.08,115.797,,8.5,8.6016,2.3165,0.019,272.304,0.4317,7.7743,2.2005,2.1622,19.7575,,,1.0949
60536,1,10745.41,115.645,,8.5,8.625,2.3481,0.0311,276.022,0.42,7.8778,1.9408,1.671,19.7699,,,1.1107
60537,1,10745.74,115.373,,8.5,8.625,2.3681,0.0495,278.549,0.4208,7.6877,1.8049,1.3679,19.7823,,,1.1215
60538,1,10746.06,115.082,,8.5,8.625,2.3655,0.0628,270.232,0.4335,7.3384,2.0146,1.7205,19.7947,,,1.0861
60539,1,10746.39,114.923,,8.5,8.625,2.3432,0.0649,253.421,0.4495,7.0479,2.3305,2.4376,19.7552,,,1.0146
60540,1,10746.72,114.766,,8.5,8.625,2.3128,0.0574,245.87,0.4601,6.9016,2.3002,2.279,19.7157,,,0.9824
60541,1,10747.05,114.64,,8.5,8.625,2.2872,0.0475,240.347,0.4624,6.8573,2.1718,2.0398,19.6761,,,0.9589
60542,1,10747.38,114.697,,8.5,8.5781,2.273,0.0414,236.141,0.4629,6.8561,2.141,1.9894,19.7146,,,0.941
60543,1,10747.7,114.754,,8.5,8.5781,2.2681,0.0416,234.815,0.4636,6.8678,2.1575,2.009,19.753,,,0.9354
60544,1,10748.03,114.827,,8.5,8.625,2.2656,0.0457,230.836,0.4639,6.8607,2.2048,2.0977,19.7914,,,0.9184
