,WELLNUM,DEPTH,DTC,DTS,BS,CALI,DEN,DENC,GR,NEU,PEF,RDEP,RMED,ROP,PHIF,SW,VSH
311665,8,8494.0,102.1521,,8.5,8.541965,2.344262,-0.00609712,115.9796,0.454045,4.14661,0.6557438,0.6149192,18.2272,0.190204,1.0,0.9136
311666,8,8494.5,102.1521,,8.5,8.54875,2.335518,-0.00295936,115.0715,0.445658,4.05098,0.6622784,0.6159559,18.2576,0.195471,1.0,0.9048
311667,8,8495.0,102.2286,,8.5,8.568393,2.328541,0.00800802,115.7894,0.409966,4.09999,0.6503934,0.6011667,18.288,0.199674,1.0,0.9117
311668,8,8495.5,102.3289,,8.5,8.590535,2.324563,0.0115608,112.2009,0.463488,4.31363,0.5722489,0.5488331,18.3186,0.202071,1.0,0.8773
311669,8,8496.0,101.9399,,8.5,8.572679,2.330708,0.0105966,108.6439,0.470874,4.517,0.5529793,0.5209326,18.3492,0.198369,1.0,0.8431
311670,8,8496.5,101.3409,,8.5,8.562292,2.325754,0.000828697,103.6408,0.481272,4.40697,0.5603515,0.5185471,18.5038,0.201353,1.0,0.7951
311671,8,8497.0,100.5829,,8.5,8.552857,2.322912,-0.00159808,98.94038,0.472935,4.05903,0.5857325,0.5430694,18.5346,0.203065,1.0,0.75
311672,8,8497.5,100.2726,,8.5,8.532143,2.313491,-0.00344983,92.55067,0.443974,3.73121,0.614971,0.5609908,18.6616,0.20874,1.0,0.6886
311673,8,8498.0,102.35,,8.5,8.509287,2.325804,-0.000124735,85.95453,0.396888,3.53174,0.5921282,0.5631713,18.9517,0.201323,1.0,0.6253
311674,8,8498.5,104.4754,,8.5,8.526251,2.32784,4.46051e-05,82.93881,0.43477,3.44178,0.5695857,0.5568375,19.05,0.200096,1.0,0.5963
311675,8,8499.0,104.0803,,8.5,8.544107,2.327134,0.00237368,82.59716,0.44115,3.41234,0.5784653,0.5596734,19.2507,0.200522,1.0,0.593
311676,8,8499.5,103.3822,,8.5,8.519584,2.314578,-0.0035987,83.06216,0.403051,3.3665,0.6359447,0.5885562,19.3867,0.208086,1.0,0.5975
311677,8,8500.0,107.2682,,8.5,8.511608,2.311498,-0.00644132,82.43021,0.425824,3.33885,0.6622892,0.6447696,19.4903,0.209941,1.0,0.5914
311678,8,8500.5,112.7041,,8.5,8.528393,2.310309,-0.00867494,80.77431,0.460964,3.50231,0.7214789,0.7327905,19.63,0.210657,1.0,0.5755
311679,8,8501.0,114.7239,,8.5,8.530357,2.31434,-0.00672125,78.05894,0.414863,3.61946,0.665921,0.6295506,19.735,0.208229,1.0,0.5495
311680,8,8501.5,116.7712,,8.5,8.525358,2.306166,-0.00647717,74.1708,0.427686,3.68336,0.5722968,0.5715702,20.1719,0.213153,1.0,0.5121
311681,8,8502.0,114.6061,,8.5,8.52893,2.308319,-0.00631863,73.25504,0.442659,3.49099,0.5730531,0.5686342,20.3204,0.211856,1.0,0.5034
311682,8,8502.5,110.9814,,8.5,8.526072,2.296904,-0.00911515,75.40903,0.390655,3.3421,0.5649817,0.5756776,20.743,0.218732,1.0,0.524
311683,8,8503.0,111.2498,,8.5,8.525833,2.307978,-0.00887083,79.69714,0.408096,3.32531,0.5968436,0.5944031,20.8608,0.212061,1.0,0.5652
311684,8,8503.5,115.4462,,8.5,8.538571,2.314876,-0.00924087,80.59935,0.396114,3.39455,0.5841597,0.5754666,21.1021,0.207906,1.0,0.5739
311685,8,8504.0,117.4882,,8.5,8.525001,2.318946,-0.0133875,84.16136,0.387929,3.51412,0.6140403,0.6018462,21.1833,0.205454,1.0,0.6081
311686,8,8504.5,114.5505,,8.5,8.509644,2.327225,-0.0106183,86.5692,0.369149,3.61751,0.633065,0.6096773,21.4318,0.200467,1.0,0.6312
311687,8,8505.0,110.1193,,8.5,8.504286,2.330251,-0.0144295,87.07601,0.348799,3.72018,0.6888671,0.6563377,21.6851,0.198644,1.0,0.6361
311688,8,8505.5,109.9993,,8.5,8.493572,2.358094,-0.00424532,87.37678,0.361407,3.89289,0.6881804,0.6984835,22.1952,0.181871,1.0,0.6389
311689,8,8506.0,110.2562,,8.5,8.483541,2.375425,-0.00586337,85.74643,0.358052,3.92413,0.7115638,0.7344382,22.3575,0.171431,1.0,0.6233
311690,8,8506.5,107.7413,,8.5,8.488037,2.398927,-0.00135086,84.67866,0.346352,3.90152,0.8008309,0.7948104,22.4484,0.157273,1.0,0.613
311691,8,8507.0,109.2283,,8.5,8.478572,2.453609,0.00804788,80.97762,0.312147,4.05034,0.7820973,0.7806464,22.5402,0.124332,1.0,0.5775
311692,8,8507.5,108.9639,,8.5,8.465358,2.477914,-0.00467044,78.04978,0.353989,4.5344,0.9840409,0.9819985,22.6146,0.10969,1.0,0.5494
311693,8,8508.0,108.6951,,8.5,8.487679,2.495894,-0.00034516,75.91891,0.318063,4.79196,1.001715,0.9959177,22.6707,0.098859,1.0,0.5289
311694,8,8508.5,108.6325,,8.5,8.522322,2.407145,-0.00759217,77.77802,0.324224,4.63037,0.9555311,0.9145288,22.9367,0.152322,1.0,0.5468
311695,8,8509.0,107.1468,,8.5,8.483367,2.451641,0.0364272,78.18471,0.39963,4.22404,0.6147167,0.6684566,23.2288,0.125518,1.0,0.5507
311696,8,8509.5,106.6167,,8.5,8.461584,2.463907,0.0217563,77.63918,0.348328,4.17632,0.6669454,0.6966583,23.3466,0.118128,1.0,0.5454
311697,8,8510.0,108.001,,8.5,8.491563,2.468774,0.0214119,72.46499,0.381077,4.0829,0.9453501,0.8923625,23.5062,0.115197,1.0,0.4958
311698,8,8510.5,109.476,,8.5,8.484465,2.388422,0.00420217,73.51842,0.385549,4.09525,0.6001924,0.6087393,23.546,0.163601,1.0,0.5059
311699,8,8511.0,110.0738,,8.5,8.518918,2.347686,0.0212332,77.64494,0.356232,3.95133,0.587506,0.5990716,23.5866,0.188141,1.0,0.5455
311700,8,8511.5,109.888,,8.5,8.519861,2.337136,0.00952869,84.05692,0.383393,3.90374,0.6625876,0.6601602,23.7304,0.194496,1.0,0.6071
311701,8,8512.0,112.2202,,8.5,8.505626,2.333092,-0.00372365,84.57157,0.384885,3.78795,0.7531338,0.7284809,23.8547,0.196933,1.0,0.612
311702,8,8512.5,114.9914,,8.5,8.491428,2.335062,-0.0101131,82.39617,0.39017,3.72933,0.7187918,0.7231489,24.1703,0.195746,1.0,0.5911
311703,8,8513.0,114.7736,,8.5,8.477499,2.337047,-0.00553266,78.57146,0.387005,3.7745,0.6811254,0.6917627,24.384,0.19455,1.0,0.5544
311704,8,8513.5,115.4429,,8.5,8.482,2.392588,0.0199319,75.42159,0.342953,3.70287,0.678058,0.6893463,24.493,0.161092,1.0,0.5242
311705,8,8514.0,114.3533,,8.5,8.486072,2.435404,0.01978,73.38768,0.348089,3.87989,0.858541,0.8273657,24.6029,0.135299,1.0,0.5046
311706,8,8514.5,115.1903,,8.5,8.489465,2.450874,0.0278288,72.78128,0.374395,3.79299,0.7297063,0.7092939,24.6029,0.125979,1.0,0.4988
311707,8,8515.0,115.3122,,8.5,8.502897,2.382645,0.00192066,73.78779,0.342528,3.81927,0.675612,0.6781812,24.7125,0.167081,1.0,0.5085
